course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268438877;LAVALETE;5284;LAVALETTE;13;NAVETTE A;0;10:17:40;0;758;13230
268438734;LAVALETE;5284;LAVALETTE;13;NAVETTE A;0;10:24:50;0;1188;13230
268438877;LYCAGRIS;13202;LYCEE F. BAZILLE;13;NAVETTE A;0;10:09:49;0;287;13230
268438734;LYCAGRIS;13202;LYCEE F. BAZILLE;13;NAVETTE A;0;10:17:01;0;719;13230
268438745;LYCAGRIS;13202;LYCEE F. BAZILLE;13;NAVETTE A;0;10:27:01;0;1319;13230
268438877;CHAUVETA;6120;MAURICE CHAUVET;13;NAVETTE A;0;10:06:01;0;59;13230
268438734;CHAUVETA;6120;MAURICE CHAUVET;13;NAVETTE A;0;10:13:11;0;489;13230
268438745;CHAUVETA;6120;MAURICE CHAUVET;13;NAVETTE A;0;10:23:11;0;1089;13230
268438889;PARGUELA;13227;PAUL PARGUEL;13;NAVETTE A;0;10:10:08;0;306;13230
268438734;PARGUELS;13218;PAUL PARGUEL;13;NAVETTE A;0;10:11:57;0;415;13230
268438877;PARGUELA;13227;PAUL PARGUEL;13;NAVETTE A;0;10:21:13;0;971;13230
268438877;PICSTLOA;6121;PIC SAINT-LOUP;13;NAVETTE A;0;10:06:35;0;93;13230
268438734;PICSTLOA;6121;PIC SAINT-LOUP;13;NAVETTE A;0;10:13:45;0;523;13230
268438745;PICSTLOA;6121;PIC SAINT-LOUP;13;NAVETTE A;0;10:23:45;0;1123;13230
268438877;SEIGNEUS;6123;PLAN 4 SEIGNEURS;13;NAVETTE A;0;10:07:49;0;167;13230
268438734;SEIGNEUS;6123;PLAN 4 SEIGNEURS;13;NAVETTE A;0;10:15:01;0;599;13230
268438745;SEIGNEUS;6123;PLAN 4 SEIGNEURS;13;NAVETTE A;0;10:25:01;0;1199;13230
268438734;UNIVERSA;6115;UNIVERSITES;13;NAVETTE A;0;10:10:00;0;298;13230
268438745;UNIVERSA;6115;UNIVERSITES;13;NAVETTE A;0;10:20:00;0;898;13230
268438916;UNIVERSA;6115;UNIVERSITES;13;NAVETTE A;0;10:30:00;0;1498;13230
268438889;VERTBOIA;13225;VERT-BOIS;13;NAVETTE A;0;10:07:19;0;137;13230
268438877;VERTBOIA;13225;VERT-BOIS;13;NAVETTE A;0;10:18:49;0;827;13230
268438734;VERTBOIA;13225;VERT-BOIS;13;NAVETTE A;0;10:26:01;0;1259;13230
268438877;ZOOE;5283;ZOO;13;NAVETTE A;0;10:15:56;0;654;13230
268438734;ZOOE;5283;ZOO;13;NAVETTE A;0;10:23:08;0;1086;13230
268438745;ZOOE;5283;ZOO;13;NAVETTE A;0;10:33:08;0;1686;13230
268438241;CNEARCT;5281;AGROPOLIS;13;NAVETTE B;1;10:13:59;0;537;13128
268438927;CNEARCT;5281;AGROPOLIS;13;NAVETTE B;1;10:23:59;0;1137;13128
268438890;CNEARCT;5281;AGROPOLIS;13;NAVETTE B;1;10:33:59;0;1737;13128
268438241;VALMONTS;13203;CAMPUS AGROPOLIS;13;NAVETTE B;1;10:11:59;0;417;13128
268438927;VALMONTS;13203;CAMPUS AGROPOLIS;13;NAVETTE B;1;10:21:59;0;1017;13128
268438890;VALMONTS;13203;CAMPUS AGROPOLIS;13;NAVETTE B;1;10:31:59;0;1617;13128
268438902;ARCHITER;13124;ECOLE D'ARCHI.;13;NAVETTE B;1;10:06:44;0;102;13128
268438915;ARCHITER;13124;ECOLE D'ARCHI.;13;NAVETTE B;1;10:10:28;0;326;13128
268438241;ARCHITER;13124;ECOLE D'ARCHI.;13;NAVETTE B;1;10:20:25;0;923;13128
268438241;CHIMIEB;13119;ECOLE DE CHIMIE;13;NAVETTE B;1;10:08:09;0;187;13128
268438927;CHIMIEB;13119;ECOLE DE CHIMIE;13;NAVETTE B;1;10:18:09;0;787;13128
268438890;CHIMIEB;13119;ECOLE DE CHIMIE;13;NAVETTE B;1;10:28:09;0;1387;13128
268438241;BATAILLB;13116;EUGENE BATAILLON;13;NAVETTE B;1;10:05:27;0;25;13128
268438902;BATAILLR;6206;EUGENE BATAILLON;13;NAVETTE B;1;10:10:36;0;334;13128
268438915;BATAILLR;6206;EUGENE BATAILLON;13;NAVETTE B;1;10:14:19;0;557;13128
268438241;GASCOGNB;13117;GASCOGNE;13;NAVETTE B;1;10:06:00;0;58;13128
268438902;GASCOGNR;6205;GASCOGNE;13;NAVETTE B;1;10:08:17;0;195;13128
268438915;GASCOGNR;6205;GASCOGNE;13;NAVETTE B;1;10:12:01;0;419;13128
268438915;HORTUSE;5230;HORTUS;13;NAVETTE B;1;10:07:11;0;129;13128
268438241;HORTUSE;5230;HORTUS;13;NAVETTE B;1;10:17:09;0;727;13128
268438927;HORTUSE;5230;HORTUS;13;NAVETTE B;1;10:27:09;0;1327;13128
268438241;LAVALETS;5161;LAVALETTE;13;NAVETTE B;1;10:09:36;0;274;13128
268438927;LAVALETS;5161;LAVALETTE;13;NAVETTE B;1;10:19:36;0;874;13128
268438890;LAVALETS;5161;LAVALETTE;13;NAVETTE B;1;10:29:36;0;1474;13128
268438915;LYCAGRIE;22230;LYCEE F. BAZILLE;13;NAVETTE B;1;10:06:02;0;60;13128
268438241;LYCAGRIE;22230;LYCEE F. BAZILLE;13;NAVETTE B;1;10:15:59;0;657;13128
268438927;LYCAGRIE;22230;LYCEE F. BAZILLE;13;NAVETTE B;1;10:25:59;0;1257;13128
268438902;CHAUVETR;6203;MAURICE CHAUVET;13;NAVETTE B;1;10:06:12;0;70;13128
268438915;CHAUVETR;6203;MAURICE CHAUVET;13;NAVETTE B;1;10:10:01;0;299;13128
268438241;CHAUVETR;6203;MAURICE CHAUVET;13;NAVETTE B;1;10:19:59;0;897;13128
268438241;PARGUELB;13118;PAUL PARGUEL;13;NAVETTE B;1;10:06:42;0;100;13128
268438902;PARGUELE;13125;PAUL PARGUEL;13;NAVETTE B;1;10:07:32;0;150;13128
268438915;PARGUELE;13125;PAUL PARGUEL;13;NAVETTE B;1;10:11:15;0;373;13128
268438902;PICSTLOR;6202;PIC SAINT-LOUP;13;NAVETTE B;1;10:05:36;0;34;13128
268438915;PICSTLOR;6202;PIC SAINT-LOUP;13;NAVETTE B;1;10:09:19;0;257;13128
268438241;PICSTLOR;6202;PIC SAINT-LOUP;13;NAVETTE B;1;10:19:17;0;855;13128
268438915;P4SEIG23;23232;PLAN 4 SEIGNEURS;13;NAVETTE B;1;10:08:02;0;180;13128
268438241;P4SEIG23;23232;PLAN 4 SEIGNEURS;13;NAVETTE B;1;10:17:59;0;777;13128
268438927;P4SEIG23;23232;PLAN 4 SEIGNEURS;13;NAVETTE B;1;10:27:59;0;1377;13128
268438927;UNIVERSB;13115;UNIVERSITES;13;NAVETTE B;1;10:15:00;0;598;13128
268438890;UNIVERSB;13115;UNIVERSITES;13;NAVETTE B;1;10:25:00;0;1198;13128
268438903;UNIVERSB;13115;UNIVERSITES;13;NAVETTE B;1;10:35:00;0;1798;13128
268438241;VERTBOIS;5125;VERT-BOIS;13;NAVETTE B;1;10:08:59;0;237;13128
268438927;VERTBOIS;5125;VERT-BOIS;13;NAVETTE B;1;10:18:59;0;837;13128
268438890;VERTBOIS;5125;VERT-BOIS;13;NAVETTE B;1;10:28:59;0;1437;13128
268438241;ZOOS;5162;ZOO;13;NAVETTE B;1;10:10:36;0;334;13128
268438927;ZOOS;5162;ZOO;13;NAVETTE B;1;10:20:36;0;934;13128
268438890;ZOOS;5162;ZOO;13;NAVETTE B;1;10:30:36;0;1534;13128
268438988;BDSPORTR;8211;BD DES SPORTS;14;LEON BLUM;1;10:11:27;0;385;9234
268438969;BDSPORTR;8211;BD DES SPORTS;14;LEON BLUM;1;10:31:27;0;1585;9234
268438990;BDSPORTR;8211;BD DES SPORTS;14;LEON BLUM;1;10:51:27;0;2785;9234
268438988;ERENANR;8214;ERNEST RENAN;14;LEON BLUM;1;10:13:34;0;512;9234
268438969;ERENANR;8214;ERNEST RENAN;14;LEON BLUM;1;10:33:34;0;1712;9234
268438990;ERENANR;8214;ERNEST RENAN;14;LEON BLUM;1;10:53:34;0;2912;9234
268438988;ESTRAGOR;8212;ESTRAGON;14;LEON BLUM;1;10:12:00;0;418;9234
268438969;ESTRAGOR;8212;ESTRAGON;14;LEON BLUM;1;10:32:00;0;1618;9234
268438990;ESTRAGOR;8212;ESTRAGON;14;LEON BLUM;1;10:52:00;0;2818;9234
268438988;FOYERAUR;8206;FOYER DES AUBES;14;LEON BLUM;1;10:07:54;0;172;9234
268438969;FOYERAUR;8206;FOYER DES AUBES;14;LEON BLUM;1;10:27:54;0;1372;9234
268438990;FOYERAUR;8206;FOYER DES AUBES;14;LEON BLUM;1;10:47:54;0;2572;9234
268438988;FRANCOIR;8210;FRANCOISE;14;LEON BLUM;1;10:10:53;0;351;9234
268438969;FRANCOIR;8210;FRANCOISE;14;LEON BLUM;1;10:30:53;0;1551;9234
268438990;FRANCOIR;8210;FRANCOISE;14;LEON BLUM;1;10:50:53;0;2751;9234
268438988;GARIGLIR;8205;GARIGLIANO;14;LEON BLUM;1;10:07:00;0;118;9234
268438969;GARIGLIR;8205;GARIGLIANO;14;LEON BLUM;1;10:27:00;0;1318;9234
268438990;GARIGLIR;8205;GARIGLIANO;14;LEON BLUM;1;10:47:00;0;2518;9234
268438988;AUBES14E;14209;LES AUBES;14;LEON BLUM;1;10:15:01;0;599;9234
268438969;AUBES14E;14209;LES AUBES;14;LEON BLUM;1;10:35:01;0;1799;9234
268438990;AUBES14E;14209;LES AUBES;14;LEON BLUM;1;10:55:01;0;2999;9234
268438988;PALOMBER;8208;PALOMBES;14;LEON BLUM;1;10:08:46;0;224;9234
268438969;PALOMBER;8208;PALOMBES;14;LEON BLUM;1;10:28:46;0;1424;9234
268438990;PALOMBER;8208;PALOMBES;14;LEON BLUM;1;10:48:46;0;2624;9234
268438988;PINSONSR;8213;PINSONS;14;LEON BLUM;1;10:12:41;0;459;9234
268438969;PINSONSR;8213;PINSONS;14;LEON BLUM;1;10:32:41;0;1659;9234
268438990;PINSONSR;8213;PINSONS;14;LEON BLUM;1;10:52:41;0;2859;9234
268438969;LESLACSR;8203;POMPIGNANE- LACS;14;LEON BLUM;1;10:25:00;0;1198;9234
268438990;LESLACSR;8203;POMPIGNANE- LACS;14;LEON BLUM;1;10:45:00;0;2398;9234
268438971;LESLACSR;8203;POMPIGNANE- LACS;14;LEON BLUM;1;11:05:00;0;3598;9234
268438988;STMAUR14;14106;SAINT-MAUR;14;LEON BLUM;1;10:10:00;0;298;9234
268438969;STMAUR14;14106;SAINT-MAUR;14;LEON BLUM;1;10:30:00;0;1498;9234
268438990;STMAUR14;14106;SAINT-MAUR;14;LEON BLUM;1;10:50:00;0;2698;9234
268438988;SALAISOR;8204;SALAISON;14;LEON BLUM;1;10:05:20;0;18;9234
268438969;SALAISOR;8204;SALAISON;14;LEON BLUM;1;10:25:20;0;1218;9234
268438990;SALAISOR;8204;SALAISON;14;LEON BLUM;1;10:45:20;0;2418;9234
268438968;BDSPORTA;8113;BD DES SPORTS;14;POMPIGNANE - LACS;0;10:10:57;0;355;10149
268438989;BDSPORTA;8113;BD DES SPORTS;14;POMPIGNANE - LACS;0;10:30:57;0;1555;10149
268438970;BDSPORTA;8113;BD DES SPORTS;14;POMPIGNANE - LACS;0;10:50:57;0;2755;10149
268438968;ERENANA;8110;ERNEST RENAN;14;POMPIGNANE - LACS;0;10:09:08;0;246;10149
268438989;ERENANA;8110;ERNEST RENAN;14;POMPIGNANE - LACS;0;10:29:08;0;1446;10149
268438970;ERENANA;8110;ERNEST RENAN;14;POMPIGNANE - LACS;0;10:49:08;0;2646;10149
268438968;ESTRAGOA;8112;ESTRAGON;14;POMPIGNANE - LACS;0;10:10:26;0;324;10149
268438989;ESTRAGOA;8112;ESTRAGON;14;POMPIGNANE - LACS;0;10:30:26;0;1524;10149
268438970;ESTRAGOA;8112;ESTRAGON;14;POMPIGNANE - LACS;0;10:50:26;0;2724;10149
268438968;FOYERAUA;8118;FOYER DES AUBES;14;POMPIGNANE - LACS;0;10:13:52;0;530;10149
268438989;FOYERAUA;8118;FOYER DES AUBES;14;POMPIGNANE - LACS;0;10:33:52;0;1730;10149
268438970;FOYERAUA;8118;FOYER DES AUBES;14;POMPIGNANE - LACS;0;10:53:52;0;2930;10149
268438968;FRANC14A;14110;FRANCOISE;14;POMPIGNANE - LACS;0;10:11:17;0;375;10149
268438989;FRANC14A;14110;FRANCOISE;14;POMPIGNANE - LACS;0;10:31:17;0;1575;10149
268438970;FRANC14A;14110;FRANCOISE;14;POMPIGNANE - LACS;0;10:51:17;0;2775;10149
268438968;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;10:15:00;0;598;10149
268438989;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;10:35:00;0;1798;10149
268438970;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;10:55:00;0;2998;10149
268438968;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;10:07:24;0;142;10149
268438989;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;10:27:24;0;1342;10149
268438970;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;10:47:24;0;2542;10149
268438989;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;10:25:00;0;1198;10149
268438970;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;10:45:00;0;2398;10149
268438991;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;11:05:00;0;3598;10149
268438968;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;10:08:00;0;178;10149
268438989;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;10:28:00;0;1378;10149
268438970;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;10:48:00;0;2578;10149
268438968;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;10:13:06;0;484;10149
268438989;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;10:33:06;0;1684;10149
268438970;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;10:53:06;0;2884;10149
268438968;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;10:09:45;0;283;10149
268438989;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;10:29:45;0;1483;10149
268438970;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;10:49:45;0;2683;10149
268438968;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;10:12:00;0;418;10149
268438989;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;10:32:00;0;1618;10149
268438970;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;10:52:00;0;2818;10149
268438968;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;10:16:20;0;678;10149
268438989;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;10:36:20;0;1878;10149
268438970;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;10:56:20;0;3078;10149
268439088;AIGUE05S;5236;AIGUELONGUE;15;ODYSSEUM;1;10:20:06;0;904;9253
268439151;AIGUE05S;5236;AIGUELONGUE;15;ODYSSEUM;1;10:38:59;0;2037;9253
268439135;AIGUE05S;5236;AIGUELONGUE;15;ODYSSEUM;1;10:59:58;0;3296;9253
268439088;BELVEDEE;9109;BELVEDERE;15;ODYSSEUM;1;10:05:52;0;50;9253
268439151;BELVEDEE;9109;BELVEDERE;15;ODYSSEUM;1;10:24:45;0;1183;9253
268439135;BELVEDEE;9109;BELVEDERE;15;ODYSSEUM;1;10:44:45;0;2383;9253
268439088;BENGALIR;10215;BENGALIS;15;ODYSSEUM;1;10:20:52;0;950;9253
268439151;BENGALIR;10215;BENGALIS;15;ODYSSEUM;1;10:39:45;0;2083;9253
268439135;BENGALIR;10215;BENGALIS;15;ODYSSEUM;1;11:00:44;0;3342;9253
268439151;BUGARELR;10256;BUGAREL;15;ODYSSEUM;1;10:11:57;0;415;9253
268439135;BUGARELR;10256;BUGAREL;15;ODYSSEUM;1;10:31:57;0;1615;9253
268439069;BUGARELR;10256;BUGAREL;15;ODYSSEUM;1;10:51:57;0;2815;9253
268439057;CDG16D;16301;CH. DE GAULLE;15;ODYSSEUM;1;10:05:19;0;17;9253
268439088;CDGAULLR;10246;CH. DE GAULLE;15;ODYSSEUM;1;10:25:06;0;1204;9253
268439088;CDG16D;16301;CH. DE GAULLE;15;ODYSSEUM;1;10:25:37;0;1235;9253
268439151;CHDUS;4102;CHENG-DU;15;ODYSSEUM;1;10:12:49;0;467;9253
268439135;CHDUS;4102;CHENG-DU;15;ODYSSEUM;1;10:32:49;0;1667;9253
268439069;CHDUS;4102;CHENG-DU;15;ODYSSEUM;1;10:52:49;0;2867;9253
268439088;CINSAULR;3207;CINSAULTS;15;ODYSSEUM;1;10:10:51;0;349;9253
268439151;CINSAULR;3207;CINSAULTS;15;ODYSSEUM;1;10:29:44;0;1482;9253
268439135;CINSAULR;3207;CINSAULTS;15;ODYSSEUM;1;10:50:11;0;2709;9253
268439088;PHARMACR;10224;FAC DE PHARMACIE;15;ODYSSEUM;1;10:13:39;0;517;9253
268439151;PHARMACR;10224;FAC DE PHARMACIE;15;ODYSSEUM;1;10:32:32;0;1650;9253
268439135;PHARMACR;10224;FAC DE PHARMACIE;15;ODYSSEUM;1;10:53:20;0;2898;9253
268439057;GOELANDR;10122;GOELANDS;15;ODYSSEUM;1;10:11:03;0;361;9253
268439088;GOELANDR;10122;GOELANDS;15;ODYSSEUM;1;10:30:39;0;1537;9253
268439151;GOELANDR;10122;GOELANDS;15;ODYSSEUM;1;10:50:14;0;2712;9253
268439088;HDUNANTR;10210;HENRI DUNANT;15;ODYSSEUM;1;10:15:46;0;644;9253
268439151;HDUNANTR;10210;HENRI DUNANT;15;ODYSSEUM;1;10:34:39;0;1777;9253
268439135;HDUNANTR;10210;HENRI DUNANT;15;ODYSSEUM;1;10:55:38;0;3036;9253
268439088;HENRIMAR;3206;HENRI MARES;15;ODYSSEUM;1;10:09:58;0;296;9253
268439151;HENRIMAR;3206;HENRI MARES;15;ODYSSEUM;1;10:28:51;0;1429;9253
268439135;HENRIMAR;3206;HENRI MARES;15;ODYSSEUM;1;10:49:12;0;2650;9253
268439088;CALVINR;10205;JEAN CALVIN;15;ODYSSEUM;1;10:07:06;0;124;9253
268439151;CALVINR;10205;JEAN CALVIN;15;ODYSSEUM;1;10:25:59;0;1257;9253
268439135;CALVINR;10205;JEAN CALVIN;15;ODYSSEUM;1;10:45:59;0;2457;9253
268439057;LAGOYAR;10249;LAGOYA;15;ODYSSEUM;1;10:12:27;0;445;9253
268439088;LAGOYAR;10249;LAGOYA;15;ODYSSEUM;1;10:32:45;0;1663;9253
268439151;LAGOYAR;10249;LAGOYA;15;ODYSSEUM;1;10:51:38;0;2796;9253
268439151;GRANDMR;10244;LE GRAND M;15;ODYSSEUM;1;10:08:56;0;234;9253
268439135;GRANDMR;10244;LE GRAND M;15;ODYSSEUM;1;10:28:56;0;1434;9253
268439069;GRANDMR;10244;LE GRAND M;15;ODYSSEUM;1;10:48:56;0;2634;9253
268439151;BOUISS15;15261;LES BOUISSES;15;ODYSSEUM;1;10:15:59;0;657;9253
268439135;BOUISS15;15261;LES BOUISSES;15;ODYSSEUM;1;10:35:59;0;1857;9253
268439069;BOUISS15;15261;LES BOUISSES;15;ODYSSEUM;1;10:55:59;0;3057;9253
268439088;LOUISRAR;3205;LOUIS RAVAZ;15;ODYSSEUM;1;10:08:33;0;211;9253
268439151;LOUISRAR;3205;LOUIS RAVAZ;15;ODYSSEUM;1;10:28:08;0;1386;9253
268439135;LOUISRAR;3205;LOUIS RAVAZ;15;ODYSSEUM;1;10:48:24;0;2602;9253
268439151;COLLINER;7207;LYCEE J. FERRY;15;ODYSSEUM;1;10:20:01;0;899;9253
268439135;COLLINER;7207;LYCEE J. FERRY;15;ODYSSEUM;1;10:40:01;0;2099;9253
268439069;COLLINER;7207;LYCEE J. FERRY;15;ODYSSEUM;1;11:00:01;0;3299;9253
268439088;CHEVALIR;10217;M. CHEVALIER;15;ODYSSEUM;1;10:22:35;0;1053;9253
268439151;CHEVALIR;10217;M. CHEVALIER;15;ODYSSEUM;1;10:41:28;0;2186;9253
268439135;CHEVALIR;10217;M. CHEVALIER;15;ODYSSEUM;1;11:02:27;0;3445;9253
268439088;FLANDRER;10211;MAJOR FLANDRE;15;ODYSSEUM;1;10:16:34;0;692;9253
268439151;FLANDRER;10211;MAJOR FLANDRE;15;ODYSSEUM;1;10:36:09;0;1867;9253
268439135;FLANDRER;10211;MAJOR FLANDRE;15;ODYSSEUM;1;10:57:08;0;3126;9253
268439151;MARTELIR;7206;MARTELLIERE;15;ODYSSEUM;1;10:18:59;0;837;9253
268439135;MARTELIR;7206;MARTELLIERE;15;ODYSSEUM;1;10:38:59;0;2037;9253
268439069;MARTELIR;7206;MARTELLIERE;15;ODYSSEUM;1;10:58:59;0;3237;9253
268439151;BAGNERER;10253;MAS DE BAGNERES;15;ODYSSEUM;1;10:06:52;0;110;9253
268439135;BAGNERER;10253;MAS DE BAGNERES;15;ODYSSEUM;1;10:26:52;0;1310;9253
268439069;BAGNERER;10253;MAS DE BAGNERES;15;ODYSSEUM;1;10:46:52;0;2510;9253
268439057;MILLENAR;10233;MILLENAIRE;15;ODYSSEUM;1;10:15:39;0;637;9253
268439088;MILLENAR;10233;MILLENAIRE;15;ODYSSEUM;1;10:36:08;0;1866;9253
268439151;MILLENAR;10233;MILLENAIRE;15;ODYSSEUM;1;10:55:01;0;2999;9253
268439151;ORMEAUXR;7262;ORMEAUX;15;ODYSSEUM;1;10:17:17;0;735;9253
268439135;ORMEAUXR;7262;ORMEAUX;15;ODYSSEUM;1;10:37:17;0;1935;9253
268439069;ORMEAUXR;7262;ORMEAUX;15;ODYSSEUM;1;10:57:17;0;3135;9253
268439057;PLIROND2;16234;PARC LIRONDE;15;ODYSSEUM;1;10:13:34;0;512;9253
268439088;PLIROND2;16234;PARC LIRONDE;15;ODYSSEUM;1;10:34:03;0;1741;9253
268439151;PLIROND2;16234;PARC LIRONDE;15;ODYSSEUM;1;10:52:56;0;2874;9253
268439057;PASTOURR;10252;PASTOURELLES;15;ODYSSEUM;1;10:08:11;0;189;9253
268439088;PASTOURR;10252;PASTOURELLES;15;ODYSSEUM;1;10:27:47;0;1365;9253
268439151;PASTOURR;10252;PASTOURELLES;15;ODYSSEUM;1;10:47:22;0;2540;9253
268439151;PFAJONS;4246;PAUL FAJON;15;ODYSSEUM;1;10:14:42;0;580;9253
268439135;PFAJONS;4246;PAUL FAJON;15;ODYSSEUM;1;10:34:42;0;1780;9253
268439069;PFAJONS;4246;PAUL FAJON;15;ODYSSEUM;1;10:54:42;0;2980;9253
268439057;LAROQUER;10259;PIERRE LAROQUE;15;ODYSSEUM;1;10:09:18;0;256;9253
268439088;LAROQUER;10259;PIERRE LAROQUE;15;ODYSSEUM;1;10:29:36;0;1474;9253
268439151;LAROQUER;10259;PIERRE LAROQUE;15;ODYSSEUM;1;10:48:29;0;2607;9253
268439057;PINVILLR;10248;PINVILLE;15;ODYSSEUM;1;10:11:38;0;396;9253
268439088;PINVILLR;10248;PINVILLE;15;ODYSSEUM;1;10:32:07;0;1625;9253
268439151;PINVILLR;10248;PINVILLE;15;ODYSSEUM;1;10:51:00;0;2758;9253
268439057;LESLACSR;8203;POMPIGNANE- LACS;15;ODYSSEUM;1;10:06:19;0;77;9253
268439088;LESLACSR;8203;POMPIGNANE- LACS;15;ODYSSEUM;1;10:26:48;0;1306;9253
268439151;LESLACSR;8203;POMPIGNANE- LACS;15;ODYSSEUM;1;10:45:41;0;2439;9253
268439088;RIEGESR;10206;RIEGES;15;ODYSSEUM;1;10:07:35;0;153;9253
268439151;RIEGESR;10206;RIEGES;15;ODYSSEUM;1;10:27:10;0;1328;9253
268439135;RIEGESR;10206;RIEGES;15;ODYSSEUM;1;10:47:19;0;2537;9253
268439088;ROQUETUR;10216;ROQUETURIERE;15;ODYSSEUM;1;10:21:55;0;1013;9253
268439151;ROQUETUR;10216;ROQUETURIERE;15;ODYSSEUM;1;10:40:48;0;2146;9253
268439135;ROQUETUR;10216;ROQUETURIERE;15;ODYSSEUM;1;11:01:47;0;3405;9253
268439151;ROUGETS;4103;ROUGET DE LISLE;15;ODYSSEUM;1;10:13:57;0;535;9253
268439135;ROUGETS;4103;ROUGET DE LISLE;15;ODYSSEUM;1;10:33:57;0;1735;9253
268439069;ROUGETS;4103;ROUGET DE LISLE;15;ODYSSEUM;1;10:53:57;0;2935;9253
268439135;SABINA;10152;SABINES;15;ODYSSEUM;1;10:25:00;0;1198;9253
268439069;SABINA;10152;SABINES;15;ODYSSEUM;1;10:45:00;0;2398;9253
268439080;SABINA;10152;SABINES;15;ODYSSEUM;1;11:05:00;0;3598;9253
268439088;STELOIR2;10223;SAINT-ELOI;15;ODYSSEUM;1;10:15:06;0;604;9253
268439151;STELOIR2;10223;SAINT-ELOI;15;ODYSSEUM;1;10:33:59;0;1737;9253
268439135;STELOIR2;10223;SAINT-ELOI;15;ODYSSEUM;1;10:54:58;0;2996;9253
268439088;STLAZARR;10245;SAINT-LAZARE;15;ODYSSEUM;1;10:23:04;0;1082;9253
268439151;STLAZARR;10245;SAINT-LAZARE;15;ODYSSEUM;1;10:41:57;0;2215;9253
268439135;STLAZARR;10245;SAINT-LAZARE;15;ODYSSEUM;1;11:02:56;0;3474;9253
268439088;STECATHR;10212;SAINTE-CATHERINE;15;ODYSSEUM;1;10:18:00;0;778;9253
268439151;STECATHR;10212;SAINTE-CATHERINE;15;ODYSSEUM;1;10:36:53;0;1911;9253
268439135;STECATHR;10212;SAINTE-CATHERINE;15;ODYSSEUM;1;10:57:52;0;3170;9253
268439057;SALAISOR;8204;SALAISON;15;ODYSSEUM;1;10:06:38;0;96;9253
268439088;SALAISOR;8204;SALAISON;15;ODYSSEUM;1;10:27:07;0;1325;9253
268439151;SALAISOR;8204;SALAISON;15;ODYSSEUM;1;10:46:00;0;2458;9253
268439057;POMPI10R;10247;SEMARD;15;ODYSSEUM;1;10:09:39;0;277;9253
268439088;POMPI10R;10247;SEMARD;15;ODYSSEUM;1;10:30:08;0;1506;9253
268439151;POMPI10R;10247;SEMARD;15;ODYSSEUM;1;10:49:01;0;2639;9253
268439151;SGERMAIR;7263;SOPHIE GERMAIN;15;ODYSSEUM;1;10:18:07;0;785;9253
268439135;SGERMAIR;7263;SOPHIE GERMAIN;15;ODYSSEUM;1;10:38:07;0;1985;9253
268439069;SGERMAIR;7263;SOPHIE GERMAIN;15;ODYSSEUM;1;10:58:07;0;3185;9253
268439151;TONNELRR;10231;TONNELLES;15;ODYSSEUM;1;10:22:55;0;1073;9253
268439135;TONNELRR;10231;TONNELLES;15;ODYSSEUM;1;10:42:55;0;2273;9253
268439069;TONNELRR;10231;TONNELLES;15;ODYSSEUM;1;11:02:55;0;3473;9253
268439088;TOURTERR;10213;TOURTERELLES;15;ODYSSEUM;1;10:18:39;0;817;9253
268439151;TOURTERR;10213;TOURTERELLES;15;ODYSSEUM;1;10:37:32;0;1950;9253
268439135;TOURTERR;10213;TOURTERELLES;15;ODYSSEUM;1;10:58:31;0;3209;9253
268439057;VAUGUIER;10251;VAUGUIERES;15;ODYSSEUM;1;10:14:39;0;577;9253
268439088;VAUGUIER;10251;VAUGUIERES;15;ODYSSEUM;1;10:35:08;0;1806;9253
268439151;VAUGUIER;10251;VAUGUIERES;15;ODYSSEUM;1;10:54:01;0;2939;9253
